restaurant_id,restaurant_name,restaurant_type,Rating,num_of_ratings,avg_cost,online_order,table_booking,cuisines_type,area,local_address
2775,Delicious Cakes,Dessert Parlor,3.1,9,400,No,No,Bakery,Marathahalli,Marathahalli
2776,Delicious Demons,Delivery,3.3,26,400,Yes,No,Continental,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
2777,Delicious Desserts,Delivery,3.5,10,750,No,No,Desserts,Brookefield,Whitefield
2778,Delicious Ice Cream Parlour,Dessert Parlor,3.2,6,300,No,No,"Ice Cream, Desserts",Indiranagar,Jeevan Bhima Nagar
2779,Delicious Momos,Casual Dining,4.1,109,450,No,No,"Chinese, Momos",Kalyan Nagar,Kammanahalli
2780,Delicious Mom's Kitchen,Quick Bites,2.8,40,200,No,No,"Bengali, North Indian","Byresandra,Tavarekere,Madiwala",BTM
2781,Delifusion - Hunger Sorted,Quick Bites,3.3,6,500,Yes,No,"Continental, Chinese, North Indian",Bannerghatta Road,Bannerghatta Road
2782,Delight Fast Food & Restaurant,Casual Dining,2.8,36,550,Yes,No,"North Indian, Chinese",New BEL Road,Yeshwantpur
2783,Delight Food,Casual Dining,2.6,171,450,Yes,No,"Andhra, Chinese, Biryani",Bannerghatta Road,BTM
2784,Delightz,Dessert Parlor,4,40,300,No,No,"Desserts, Fast Food",Koramangala 4th Block,Koramangala 6th Block
2785,Delish Chinese Fast Food,Quick Bites,3.2,4,300,Yes,No,"Chinese, North Indian, Biryani",Kalyan Nagar,Banaswadi
2786,Delisias,Bakery,2.8,40,400,No,No,Bakery,Brigade Road,Brigade Road
2787,Delite Chaat House,Quick Bites,3.3,4,300,Yes,No,"Street Food, Gujarati",Marathahalli,Marathahalli
2788,DeliToons,Quick Bites,4,126,300,No,No,"Sandwich, Pizza, Salad",Koramangala 4th Block,Koramangala 6th Block
2789,Delitz Creamvilla Cafe,"Cafe, Dessert Parlor",3.9,77,600,Yes,No,"Cafe, Desserts, Ice Cream",Sarjapur Road,Bellandur
2790,Delly Belly,Delivery,3.2,5,400,No,No,"North Indian, Mughlai",Koramangala 4th Block,Koramangala 6th Block
2791,Deshi Fusion Pizza,Delivery,3.3,73,750,Yes,No,"Pizza, Chinese, Rolls",Brigade Road,Old Madras Road
2792,Desi Aahar,Quick Bites,2.8,40,400,No,No,"North Indian, Chinese, Seafood",Jayanagar,BTM
2793,Desi Adda,Quick Bites,3.3,22,300,No,No,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM
2794,Desi Bites,Casual Dining,3.7,145,600,Yes,No,"Rajasthani, North Indian, Chinese",Kalyan Nagar,Nagawara
2795,Desi Breakk,Delivery,3.3,7,150,No,No,North Indian,"Byresandra,Tavarekere,Madiwala",HSR
2796,Desi Bytes,Quick Bites,2.9,62,450,No,No,"North Indian, Chinese",Whitefield,Whitefield
2797,Desi Chats,Quick Bites,3.9,18,200,No,No,Street Food,Whitefield,Whitefield
2798,Desi Chinese,Delivery,3.6,37,400,Yes,No,"Chinese, North Indian",Marathahalli,East Bangalore
2799,Desi Chinese kitchen,Casual Dining,3.9,24,700,Yes,No,"Chinese, Asian",Indiranagar,Indiranagar
2800,Desi Chopstick,Quick Bites,3.8,37,400,Yes,No,North Indian,"Byresandra,Tavarekere,Madiwala",HSR
2801,Desi Chulha,Quick Bites,3.7,19,250,Yes,No,North Indian,Bellandur,Sarjapur Road
2802,Desi Cream Junction,Casual Dining,3.7,36,650,Yes,Yes,"Chinese, North Indian, Pizza, Italian",Banashankari,Jayanagar
2803,Desi Curry,Delivery,,40,450,No,No,North Indian,Koramangala 6th Block,HSR
2804,Desi Dawat,Quick Bites,3.7,248,400,Yes,No,"North Indian, Fast Food",Banashankari,Kumaraswamy Layout
2805,Desi Deck,"Casual Dining, Bar",3.9,94,1300,Yes,Yes,"Mughlai, North Indian, Desserts",MG Road,Brigade Road
2806,Desi Dhaba,Delivery,3.3,13,400,Yes,No,"North Indian, Chinese",Bannerghatta Road,BTM
2807,Desi Doze,Quick Bites,3.8,147,400,Yes,No,"North Indian, Fast Food",Brookefield,Whitefield
2808,Desi Flavours,Quick Bites,3.9,121,400,Yes,No,"North Indian, Chinese, Biryani","Byresandra,Tavarekere,Madiwala",Koramangala 1st Block
2809,Desi Foodizzz,Casual Dining,3.7,28,600,No,No,"North Indian, Chinese",Brookefield,Brookefield
2810,Desi Grill,Quick Bites,3,60,400,Yes,No,"Chinese, North Indian",Kalyan Nagar,Rammurthy Nagar
2811,Desi Inn,Quick Bites,3.5,13,300,Yes,No,North Indian,Basavanagudi,Shanti Nagar
2812,Desi Khana,Quick Bites,2.8,40,300,Yes,No,"North Indian, Chinese",Brookefield,Whitefield
2813,Desi Rasoi,Casual Dining,3.8,361,600,Yes,Yes,"Biryani, North Indian, Chinese, Rajasthani",Basavanagudi,Jayanagar
2814,Desi Swaad,Quick Bites,3.5,10,400,Yes,No,North Indian,Banashankari,Kumaraswamy Layout
2815,Desi Tadka,Quick Bites,,40,200,No,No,North Indian,Koramangala 6th Block,Ejipura
2816,Desi Tadka Khana,"Takeaway, Delivery",2.8,40,400,No,No,North Indian,Indiranagar,Thippasandra
2817,Desi Urbane,Quick Bites,3.6,108,450,No,No,"North Indian, Chinese, Biryani","Byresandra,Tavarekere,Madiwala",BTM
2818,Desi Vdesi,Quick Bites,3.8,50,250,Yes,No,"Fast Food, North Indian, Rolls","Byresandra,Tavarekere,Madiwala",BTM
2819,Desi Vibes,Casual Dining,3.7,46,400,Yes,No,North Indian,Bannerghatta Road,BTM
